1104.00,8117.00,37.00,3.14,3.14,-4.11,50106
1104.00,8117.00,37.00,3.14,3.14,-4.11,50110
1104.00,8117.00,37.00,3.14,3.14,-3.92,50114
1104.00,8117.00,37.00,3.14,3.14,-3.92,50118
1104.00,8117.00,37.00,3.14,3.14,-3.92,50122
1104.00,8117.00,37.00,3.14,3.14,-3.74,50126
1104.00,8117.00,37.00,3.14,3.14,-3.74,50129
1104.00,8117.00,37.00,3.14,3.14,-3.74,50133
1104.00,8117.00,37.00,3.14,3.14,-3.56,50137
1104.00,8117.00,37.00,3.14,3.14,-3.56,50141
1104.00,8117.00,37.00,3.14,3.14,-3.38,50145
1104.00,8117.00,37.00,3.14,3.14,-3.38,50149
1104.00,8117.00,37.00,3.14,3.14,-3.38,50153
1104.00,8117.00,37.00,3.14,3.14,-3.20,50156
1104.00,8117.00,37.00,3.14,3.14,-3.20,50160
1104.00,8117.00,37.00,3.14,3.14,-3.01,50164
1104.00,8117.00,37.00,3.14,3.14,-3.01,50168
1104.00,8117.00,37.00,3.14,3.14,-3.01,50172
1104.00,8117.00,37.00,3.14,3.14,-2.83,50176
1104.00,8117.00,37.00,3.14,3.14,-2.83,50180
1104.00,8117.00,37.00,3.14,3.14,-2.83,50184
1104.00,8117.00,37.00,3.14,3.14,-2.65,50187
1104.00,8117.00,37.00,3.14,3.14,-2.65,50191
